lat,lon,frp
-1.00031,-48.85575,2.2
-8.35602,-70.54562,1.2
-8.35982,-70.58685,1.6
-8.36047,-70.58331,1.1
-8.75946,-66.5922,2.2
-8.76103,-66.60821,1.4
-9.46378,-64.3494,1.2
-8.76427,-66.58913,2.3
-8.36529,-70.58792,1.6
-8.36594,-70.58437,1.1
-8.37241,-70.54876,0.8
-8.37305,-70.54523,0.8
-1.00407,-48.86071,1.4
-7.96158,-70.94024,1.5
0.67436,-50.66881,0.7
-8.76872,-66.61353,2.7
-9.46101,-64.36619,1.5
-8.82443,-64.24207,1.4
-4.80851,-47.83564,17.9
-8.8208,-64.24146,1.4
-4.80772,-47.84123,16.9
-8.37183,-64.06857,2
-4.80694,-47.84681,16.9
-8.18122,-64.06932,1
-8.15459,-65.54901,1.3
-4.80117,-47.84,16.9
-9.40747,-64.5315,2.1
-9.37308,-64.49055,1.3
-9.37236,-64.49477,1.3
-9.36936,-64.49153,1
-9.36007,-64.56759,0.6
-7.69837,-69.93053,0.6
-7.69306,-69.92958,0.6
-8.38557,-70.15493,0.5
-8.38498,-70.15828,0.5
-8.07966,-69.90965,1.6
-8.05516,-70.8893,2.5
-8.04956,-70.88816,1.1
-8.01716,-70.90595,2
1.78432,-50.84845,4.1
1.78789,-50.84871,1.7
1.78922,-50.84764,0.8
1.78299,-50.84954,1.7
1.78214,-50.84409,1.9
-8.00912,-70.98009,1.1
-7.96864,-70.93353,2
-7.96793,-70.9374,1.5
-8.76937,-66.6097,2.7
-8.77225,-66.6181,5
-8.7729,-66.61426,2.1
-8.77354,-66.61043,2.1
-8.8104,-66.77538,1.8
-8.85023,-66.89069,0.7
-8.85212,-66.88829,2.8
-6.9522,-66.29157,1.1
-7.67473,-67.36482,1.8
-7.66875,-67.37296,2.4
0.97892,-51.21523,1.3
-8.38045,-70.53558,1.4
-8.38109,-70.53206,1.4
-7.6695,-67.36851,2.4
-8.39072,-70.54123,2.9
-8.39619,-70.54223,2.9
-7.91998,-71.56374,1.6
-7.92328,-71.56699,1.6
-7.92409,-71.56264,1.6
-7.67322,-67.37371,4.2
0.67099,-50.66835,0.8
0.67144,-50.67125,0.8
-0.7269,-47.53265,1.6
-0.72611,-47.53767,3.5
-0.9586,-47.7192,0.9
-0.95785,-47.72418,0.9
-0.95481,-47.72241,3.4
-0.95156,-47.72318,2
-2.96763,-47.91854,6.9
-2.96684,-47.92373,6.9
-2.96669,-47.92974,15.3
-2.96604,-47.92898,21.1
-2.94607,-48.58751,0.8
-2.82296,-48.45275,1.4
-2.80087,-49.5925,1.8
-2.81679,-48.45182,2
-2.58108,-48.39429,0.8
-2.58093,-48.39759,2.6
-2.5804,-48.39895,0.8
-2.57492,-48.39326,1.8
-2.45533,-48.5644,2.6
-2.44892,-48.56475,1.2
-2.44855,-48.56804,3.2
-2.44313,-48.56258,2.1
-2.44282,-48.56384,1.2
-2.31278,-47.98894,6.5
-2.30938,-47.98391,6.4
-2.44822,-48.56929,2.6
-2.97323,-47.92471,6.9
-2.96821,-47.91927,7.4
-2.96745,-47.92449,15.3
-2.93995,-48.58653,0.6
-2.57476,-48.39662,2.6
-2.57423,-48.39796,1.8
-2.44353,-48.55927,1.2
-2.31356,-47.98389,2
-2.30863,-47.98896,6.4
-2.30727,-47.98279,2
-2.3065,-47.98781,6.5
-4.25694,-48.55903,4.9
-4.25627,-48.56376,3.7
-3.75424,-49.06433,1.4
-4.87034,-48.62986,2.5
-4.45299,-48.14758,2.2
-4.45225,-48.1528,2.2
-4.25829,-48.54951,1.9
-4.25761,-48.55428,4.9
-4.25478,-48.54764,3
-4.25408,-48.55241,3
-4.25337,-48.55715,4.2
-4.25267,-48.56187,4.2
-4.25201,-48.54873,1.9
-4.25133,-48.55355,4.9
-4.25066,-48.55833,4.9
-4.24999,-48.56308,3.7
-4.24709,-48.55643,4.2
-4.24638,-48.56123,4.2
-4.24437,-48.55758,1.5
-5.08919,-49.29695,2.1
-7.88743,-49.26425,1.5
-7.96723,-70.94125,1.5
-7.88052,-49.26822,1.5
-7.96229,-70.93636,1.5
-7.67397,-67.36926,4.2
-8.80795,-49.65442,1.9
-8.03445,-49.66308,3.1
-8.02772,-49.66678,3.1
-8.88706,-49.90508,2
-8.80174,-49.65361,1.8
-8.04059,-49.66395,1.4
-8.67216,-67.12921,3
-8.66424,-67.12347,4.3
-8.75652,-67.1898,1.1
-3.82769,-50.12455,0.8
-4.05148,-49.91279,3.1
-4.05206,-49.90886,3.1
-4.05301,-49.91168,4.3
-4.05357,-49.90775,4.3
-3.82206,-50.12376,0.7
-3.8226,-50.12003,0.7
-4.53509,-50.82723,0.7
-4.5405,-50.82811,0.7
-4.541,-50.82453,0.7
-3.10187,-50.52963,1.8
-3.27928,-50.49907,2.4
-3.44746,-50.46577,1.9
-2.37534,-49.74912,0.7
-2.79993,-49.59181,2
-2.80144,-49.58857,1.3
-2.91802,-50.28767,1.5
-2.91843,-50.28717,1.1
-2.91854,-50.2842,1.7
-2.91893,-50.28371,1.5
-3.07197,-50.42079,1.5
-3.09837,-49.18353,1.7
-3.10021,-50.52787,1
-3.14677,-50.1484,1
-3.27975,-50.07413,0.4
-3.28195,-50.07576,0.5
-3.2825,-50.07213,0.6
-8.73918,-67.18672,0.6
-8.73557,-67.1818,0.4
-8.73485,-67.18596,0.4
-8.72833,-67.19772,0.6
-8.7276,-67.20189,0.8
-8.72399,-67.19693,0.8
-8.72326,-67.20111,0.9
-8.71531,-67.19542,0.8
-9.18566,-66.08997,1.2
-9.1599,-66.16908,1.8
-9.0174,-65.93495,1.3
-9.01627,-65.93321,2.7
-9.01522,-65.92396,1.3
-9.01401,-65.9222,1.1
-9.01315,-65.92735,1.1
-9.02111,-65.92871,0.2
-9.01919,-65.92463,1.3
-9.0183,-65.92978,1.3
-9.01799,-65.92287,1.1
-9.01713,-65.92802,1.1
-9.01432,-65.92911,1.3
-9.01342,-65.93428,1.3
-8.9198,-66.94386,1.2
-8.85093,-66.8867,0.7
-8.81221,-66.64014,1.1
-8.80972,-66.7793,1.8
-8.80904,-66.78327,1.2
-8.80619,-66.7746,0.6
-8.80552,-66.77853,0.6
-8.77707,-66.61497,2.1
-8.76808,-66.61734,5.8
-8.7652,-66.60895,2.7
-8.76455,-66.61277,2.7
-8.76391,-66.61659,5.8
-8.7689,-67.55582,1.5
-8.77548,-67.67598,1.1
-8.76038,-66.61204,1.4
-8.75751,-66.60364,1.9
-8.75621,-66.61129,1.4
-8.75529,-66.59147,1.9
-8.74918,-66.60213,5.9
-8.74826,-66.58239,1.7
-8.76104,-67.70573,1.2
-8.76183,-67.70123,0.2
-8.76553,-67.70653,0.4
-8.76632,-67.70203,0.8
-8.77996,-67.6768,0.9
-8.74696,-66.58999,1.6
-8.74501,-66.60138,0.9
-8.74345,-66.58545,1.7
0.50278,-50.89856,1.2
0.50197,-50.89789,1
-3.68916,-50.89166,0.8
-3.68597,-50.8913,1.6
-3.48107,-51.18979,0.9
-3.38382,-51.60124,1.5
-3.30596,-51.64585,2.2
-3.22947,-50.79562,1.2
-3.19953,-50.62723,2.4
-3.18433,-50.71476,2.1
-3.18382,-50.71808,2.1
-3.18139,-52.09783,2.3
-3.17944,-52.09306,1.9
-3.14386,-50.6193,1
-3.14336,-50.62262,1
-3.13559,-50.60083,1.4
-3.13412,-50.61074,1.1
-3.1307,-50.59664,1.4
-3.12971,-50.60334,1.2
-3.12482,-50.59914,1.6
-3.12092,-50.58823,1.7
-3.12042,-50.5916,1.7
-3.11993,-50.59497,1.6
-3.11603,-50.58401,1.9
-3.11553,-50.58741,1.5
-3.11503,-50.59076,1.5
-3.11455,-50.5941,1.5
-3.11406,-50.59737,1.5
-3.11383,-51.32288,0.8
-3.11358,-51.28888,1
-3.11244,-51.26078,1.8
-3.11014,-50.58656,1.5
-3.10917,-50.59317,1.5
-3.1038,-50.99525,0.8
-3.1026,-51.25605,2.3
-3.10216,-51.25906,2.3
-3.10189,-51.00788,0.6
-3.10093,-51.25871,2.4
-3.09746,-51.25521,2.3
-2.87692,-51.4785,3.9
-2.70559,-51.80267,4.6
-3.12655,-51.34316,1.1
-3.11871,-51.28973,1
-3.1127,-51.2949,0.9
-3.10774,-51.25691,1.8
-3.10427,-50.99208,1.3
-3.09701,-51.25826,2.3
-3.03131,-51.4411,1.6
-2.87187,-51.47767,3.9
-2.87649,-51.48142,6.1
-2.7126,-51.79935,7.5
-2.70685,-51.8041,18
-3.1351,-50.60417,1.2
-3.13021,-50.6,1.4
-3.12923,-50.60662,1.2
-3.12531,-50.59581,1.6
-3.11944,-50.59829,1.6
-3.11896,-50.60154,1.8
-3.11359,-50.60059,2.9
-3.10965,-50.58989,1.5
-3.10869,-50.59644,1.5
-3.68869,-50.89491,0.8
-3.54492,-50.86869,2.8
-3.54442,-50.87202,2.8
-3.53959,-50.86793,2.8
-3.53909,-50.87131,2.8
-3.48626,-51.19064,0.9
-3.38764,-51.02406,2.2
-3.38717,-51.02723,2.2
-3.3867,-51.03038,2
-3.38339,-51.60417,1.6
-3.38237,-51.02333,1.1
-3.38191,-51.02649,1.1
-3.25695,-50.61151,0.9
-3.25156,-50.61068,2.8
-3.25106,-50.61406,2.2
-3.20003,-50.62382,2.3
-3.18682,-50.71468,2.4
-3.18633,-50.71801,2.4
-3.18431,-52.09378,1.9
-3.1822,-52.0926,2.3
-3.16462,-51.15814,1.5
-3.13609,-50.59746,1.4
-3.13461,-50.60748,1.2
-3.1317,-50.58988,2.2
-3.1312,-50.59327,2.2
-3.12876,-50.60977,1.1
-3.12698,-51.34026,1.1
-3.12631,-50.58905,1.7
-9.48776,-66.75531,1.4
-9.10206,-67.84554,3
-9.08957,-67.81053,1.4
-9.04445,-67.88226,1.3
-9.04198,-67.51526,1.7
-9.03524,-67.55435,4.6
-9.03448,-67.55871,5.7
-9.03081,-67.55357,1.5
-9.4868,-67.41273,0.8
-9.48607,-67.41695,0.8
-9.40235,-67.45855,2.8
-9.33222,-67.44833,3.1
-9.28561,-67.63514,1.1
-9.20354,-67.5639,1.8
-9.19912,-67.56312,1.8
-9.19835,-67.5675,1.9
-9.05822,-67.4736,1.2
-9.05457,-67.4685,1.3
-9.03006,-67.55794,1.7
-9.82198,-68.08469,1.6
-9.82137,-68.08216,2.4
-9.80482,-67.86002,2.2
-9.61232,-67.52242,1.4
-9.59778,-67.47599,1.5
-9.56293,-67.46966,1.9
-9.54005,-68.47028,0.8
-9.53449,-68.47433,2.8
-9.50761,-67.47717,2.8
-9.50708,-67.47757,2.2
-9.50636,-67.48182,2.2
-9.50533,-67.48993,3.4
-9.50173,-67.48489,9
-9.50096,-67.48915,9
-9.48275,-68.50836,2.2
-9.89536,-68.89198,1.1
-9.53726,-68.47284,0.9
-9.53396,-68.43674,4.1
-9.53259,-68.472,0.9
-9.53172,-68.47696,2.3
-9.39645,-68.77431,1.4
-9.39167,-68.77345,1.4
-9.33172,-68.80558,2.8
-10.66702,-69.07687,1.9
-10.50824,-68.45264,1.1
-10.50763,-68.7655,0.9
-10.5074,-68.45739,1.1
-10.86334,-68.27549,2.1
-10.86155,-68.23306,0.9
-10.55228,-67.83985,1.2
-10.51058,-67.8205,2.6
-10.48733,-68.27927,2.2
-10.48497,-67.81152,2.8
-10.48058,-67.81074,0.8
-10.44266,-67.87073,1.6
-10.43747,-67.87429,1.6
-10.43668,-67.8787,1
-10.3845,-67.7942,1.4
-10.28515,-68.04357,1.4
-10.26562,-68.04935,1
-10.25496,-68.28842,0.7
-10.24956,-68.2923,0.9
-10.22736,-67.6897,2.1
-10.22722,-67.68761,1.5
-9.7078,-67.56841,1.5
-9.70736,-67.571,5
-9.70707,-67.57266,4.1
-9.61681,-67.52122,1.3
-9.61605,-67.52549,1.3
-9.61244,-67.52044,1.4
-9.60215,-67.47675,1.5
-9.59706,-67.4802,1.5
-9.549,-67.49782,0.9
-9.54463,-67.49704,1
-9.51072,-67.48261,2.2
-9.50685,-67.48141,2.8
-9.50609,-67.48566,3.4
-9.50563,-67.48608,6.9
-9.50249,-67.48064,1.3
-9.50126,-67.4853,9
-9.50053,-67.48956,9
-10.89354,-68.3984,1.2
-10.88985,-68.39294,1.9
-10.88901,-68.39756,1.3
-7.50763,-49.83469,1.2
-7.50159,-49.83392,1.2
-5.45306,-50.55797,3
-5.42157,-50.78473,0.7
-5.42106,-50.78836,0.7
-5.41188,-50.97375,0.9
-5.41139,-50.97724,1.3
-5.40153,-50.64766,0.9
-5.40101,-50.65131,0.9
-5.39545,-50.65052,0.9
-5.3248,-50.98804,1
-11.83342,-52.34985,1.9
-11.83298,-52.35336,2.4
-5.70358,-52.11149,0.6
-5.70317,-52.1144,0.7
-5.60068,-52.15414,1.9
-5.5956,-52.15378,1.9
-6.9997,-52.36789,0.7
-6.99506,-52.36424,0.7
-6.79195,-52.25482,0.4
-6.79156,-52.25754,0.4
-6.58628,-52.51743,2.2
-6.58209,-52.51105,1.7
-6.58131,-52.51664,2.2
-6.54415,-52.74674,2.2
-11.80932,-52.50068,1.7
-11.80891,-52.50402,2.9
-11.80395,-52.49995,1.7
-11.28377,-52.83395,0.9
-11.28336,-52.8371,0.9
-11.27815,-52.83638,1.2
-6.01712,-53.23832,1.9
-6.014,-53.23563,4.2
-6.01315,-53.23269,1.8
-6.01241,-53.23768,1.9
-6.01,-53.22994,0.8
-6.00931,-53.23494,1.3
-6.00861,-53.23992,1.3
-6.00846,-53.23199,1
-6.00772,-53.23697,1.3
-6.22687,-53.61366,0.8
-5.90335,-53.72486,1.4
-5.9027,-53.72937,1.4
-5.89881,-53.72427,3.2
-6.63548,-53.10294,2.4
-6.63068,-53.10235,1.8
-12.11159,-54.24519,1.8
-12.11093,-54.25037,3.2
-12.11027,-54.25553,3.2
-12.1068,-54.24455,1.8
-12.10614,-54.24973,3.2
-12.10548,-54.25488,3.2
-12.10135,-54.24911,1.9
-11.77117,-54.51522,1.8
-11.76648,-54.51464,1.6
-11.76179,-54.51406,1.6
-11.75727,-54.54883,1.7
-11.7571,-54.51348,2.1
-11.75662,-54.55377,1.1
-11.7526,-54.54816,1.9
-11.75196,-54.55311,1
-11.7494,-54.57274,1
-11.74474,-54.5721,1
-11.72648,-54.52947,2.1
-11.72425,-54.52769,1.8
-11.72117,-54.53381,2.1
-11.72054,-54.53875,3.2
-11.71891,-54.53202,3.6
-11.71824,-54.53695,3.6
-11.7165,-54.53317,4.2
-11.71587,-54.53811,2.2
-11.71424,-54.5314,1.6
-11.71357,-54.53633,1.6
-11.68242,-54.59168,2.9
-11.68177,-54.59658,2.7
-11.67432,-54.54558,5.1
-11.67367,-54.55048,5.1
-11.66966,-54.54489,5.1
-11.41738,-55.17408,1.8
-11.41596,-55.17274,1.3
-11.41539,-55.17713,1.3
-11.21576,-55.05113,1.9
-11.19886,-54.06995,1.2
-11.19818,-54.07511,2.1
-11.05312,-54.178,3.5
-12.45287,-54.31104,2.2
-6.32769,-55.81582,2.2
-6.32695,-55.82088,2.2
-6.32372,-55.81526,2.2
-6.32298,-55.82031,2.2
-6.32049,-55.80968,1.2
-6.31976,-55.8147,0.8
-6.22319,-55.65781,1.7
-6.95231,-55.16726,1.1
-6.95176,-55.17108,1.2
-6.94705,-55.17421,1.2
-6.94651,-55.17798,1
-6.91274,-55.29552,1.4
-6.91221,-55.29922,1.4
-6.85815,-55.13138,1.9
-6.72324,-54.99179,0.8
-6.71904,-54.99117,0.8
-11.3541,-55.56677,1.4
-11.40509,-56.25357,0.5
-11.40459,-56.25728,0.5
-11.98597,-56.68605,2.3
-11.98548,-56.68966,2.3
-11.98289,-56.67828,0.6
-11.98239,-56.6819,0.6
-11.9819,-56.68552,2.3
-11.98141,-56.68912,2.3
-11.98093,-56.6927,14.6
-11.97735,-56.68856,1.5
-11.97687,-56.69213,5.1
-11.9733,-56.68796,1.5
-11.97281,-56.69155,5.1
-11.97012,-56.68452,1.1
-11.96973,-56.68379,1.1
-11.96961,-56.68809,1.1
-11.96924,-56.68737,1.1
-11.9691,-56.69169,2.4
-11.96876,-56.69098,2.3
-11.96858,-56.6953,2.4
-11.96827,-56.6946,2.3
-11.96606,-56.68394,1.1
-11.96567,-56.68321,1.1
-11.96555,-56.68752,1.1
-11.96519,-56.68679,1.1
-11.962,-56.68337,1.1
-11.95287,-56.66008,4.4
-11.95236,-56.66366,4.4
-11.94931,-56.65591,0.8
-11.9488,-56.6595,1.8
-11.9483,-56.66307,1.8
-11.94779,-56.66668,1
-11.94574,-56.65177,0.8
-11.94524,-56.65535,0.8
-11.94474,-56.65892,1.8
-11.94373,-56.66613,1
-15.44066,-57.81325,2.8
-15.43995,-57.81842,2.8
-4.56784,-56.08716,0.9
-4.56403,-56.08661,1.3
-4.53567,-56.12026,2.2
-4.53188,-56.1196,2.2
-6.76487,-56.23994,1.2
-6.76352,-56.2428,1.5
-10.79356,-57.69608,1.1
-10.79045,-57.69099,0.6
-10.7898,-57.69554,1.1
-10.70366,-57.5739,1.5
-10.65393,-57.35785,2
-10.65011,-57.35728,2.2
-10.63618,-57.34554,1.7
-10.63236,-57.34499,1.7
-10.6274,-57.62032,1.6
-10.58706,-57.34613,3.9
-10.58394,-57.34081,1.8
-10.58325,-57.34554,1.8
-10.57679,-57.78393,1.1
-10.57307,-57.78334,2
-10.57242,-57.78783,2.3
-10.56934,-57.78278,2
-10.5687,-57.78725,2.3
-11.31751,-58.30934,1.8
-11.33565,-57.24484,1.3
-12.04619,-57.91476,2
-12.04373,-57.90497,0.9
-12.04308,-57.90959,2
-12.03931,-57.90903,2.4
-12.03866,-57.91362,2.4
-12.03801,-57.9182,1.8
-12.03554,-57.90846,2.4
-12.03489,-57.91304,2.4
-12.03425,-57.91761,1.8
-12.00035,-57.19189,1.4
-12.00033,-57.19537,3.9
-11.99966,-57.19697,4.4
-11.9964,-57.19481,1.7
-11.99573,-57.1964,4.4
-11.99568,-57.19984,2.8
-11.99248,-57.19422,1.7
-11.99027,-57.60696,2.9
-11.98711,-57.60162,1.8
-11.98644,-57.60642,2.9
-11.98576,-57.61123,2.9
-11.9826,-57.6059,1.5
-11.98193,-57.61067,1.5
-11.97896,-57.57604,6.2
-11.97829,-57.58084,6.2
-11.97445,-57.58022,6.2
-11.97426,-57.60954,0.9
-11.97062,-57.57961,1.2
-11.97044,-57.60896,0.9
-11.96996,-57.58438,1.9
-6.56079,-57.6815,1
-10.74814,-58.9199,2.5
-15.16371,-59.99287,2.7
-15.98677,-59.74329,0.7
-6.05621,-59.86568,1.1
-6.05567,-59.86917,1.1
-6.05288,-59.86516,1.6
-6.05233,-59.86865,1.6
-6.05179,-59.87214,1.2
-6.05125,-59.87563,1.2
-6.049,-59.86813,1.6
-6.04846,-59.87162,1.2
-6.04791,-59.8751,1.2
-6.04737,-59.87859,1.7
-6.04512,-59.8711,1.1
-6.04458,-59.87458,1.1
-6.04404,-59.87807,1.1
-6.04241,-59.88853,1.5
-6.0407,-59.87756,1.1
-6.03853,-59.89148,0.8
-6.03737,-59.87704,1.5
-5.29168,-60.16943,1.2
-10.64756,-61.36097,1.1
-10.63478,-61.33379,1.1
-10.63093,-61.35831,1.3
-10.62864,-61.35819,1
-10.62532,-61.35766,1
-10.50773,-61.19801,0.9
-10.50718,-61.20153,1.8
-10.50663,-61.20504,1.8
-10.50553,-61.21206,0.6
-10.50499,-61.21558,0.7
-10.50331,-61.20451,1
-12.32173,-60.70319,0.6
-12.24545,-60.33615,1.4
-12.24206,-60.33563,1.4
-12.23866,-60.3351,2.2
-12.2381,-60.33879,2.2
-12.23471,-60.33827,2.2
-12.21459,-60.42548,3
-12.20892,-60.41709,2.5
-12.20836,-60.42076,4.2
-12.10995,-60.67387,0.5
-11.48068,-61.13918,3
-10.96923,-60.81514,1.2
-10.89485,-61.42533,1.6
-10.8943,-61.42884,1.3
-10.89207,-61.42128,1.6
-10.89152,-61.42479,1.6
-10.89097,-61.42831,1.3
-10.78778,-61.41924,0.8
-10.78723,-61.42276,0.8
-10.78391,-61.42223,0.8
-12.2449,-60.33986,1.4
-12.2415,-60.33932,1.4
-12.23526,-60.33457,2.2
-12.21514,-60.42181,3
-12.21403,-60.42914,2.2
-12.21231,-60.41761,2.5
-12.21175,-60.42129,4.2
-12.2112,-60.42496,4.2
-13.24768,-61.88616,2
-13.20496,-61.91922,28.6
-13.20108,-61.92223,28.7
-13.19665,-61.90696,1.7
-13.19498,-61.9176,2.4
-13.19221,-61.91351,1.1
-13.18944,-61.90942,3.7
-13.17988,-61.66395,1
-13.05798,-60.65636,1.6
-12.8038,-61.93455,1.1
-12.69484,-60.82033,1
-12.61202,-60.4258,1
-12.61158,-60.42562,2.1
-13.31898,-61.97041,2.3
-13.31621,-61.96632,1.6
-13.31455,-61.97697,2.7
-13.31399,-61.9805,2.7
-13.31066,-61.97997,5.8
-13.30845,-61.97234,1.4
-13.30735,-61.9794,5.8
-13.30512,-61.97179,3.9
-13.30457,-61.97533,5.9
-13.30235,-61.9677,3.9
-13.30069,-61.9565,2.5
-13.30014,-61.96002,4.5
-13.29959,-61.96357,4.5
-13.29958,-61.98541,5.5
-13.29902,-61.98895,4.1
-13.29847,-61.94887,1.1
-13.29792,-61.97422,6
-13.29792,-61.95241,2.5
-13.29681,-61.98132,1.8
-13.29681,-61.95948,4.5
-13.29625,-61.98486,1.8
-13.2957,-61.98841,2.3
-13.2957,-61.96658,30.6
-13.29515,-61.97013,30.6
-13.29459,-61.97368,6
-13.29404,-61.95539,4
-13.29349,-61.95893,3.5
-13.29237,-61.96604,15.7
-13.29236,-62.0097,5.5
-13.29182,-61.96959,15.7
-13.29181,-61.99142,2.3
-13.29126,-61.99496,2.8
-13.29126,-61.97313,18.9
-13.28849,-61.99087,7.5
-13.28794,-61.9726,18.9
-13.28793,-61.99442,1.3
-13.28792,-62.01625,13.1
-13.28627,-61.98323,2.1
-13.28627,-61.9614,1.4
-13.28571,-61.98678,7.5
-13.28184,-61.96796,2
-13.28184,-61.94611,0.9
-13.28071,-62.01872,7.2
-13.28017,-61.9786,1.7
-13.27962,-61.93847,1.4
-13.27794,-62.01463,2
-13.27572,-62.00698,2
-13.24824,-61.88261,2.8
-13.24546,-61.87852,2.1
-13.21157,-61.72376,1.7
-13.20879,-61.71967,1
-13.20441,-61.92278,28.7
-13.19831,-61.91814,2.4
-13.19332,-61.90641,3.7
-13.19276,-61.90996,3.7
-13.18999,-61.90587,3.7
-13.17777,-61.66409,1
-13.32231,-61.97095,2.3
-13.31954,-61.96686,1.6
-13.31843,-61.97396,2.3
-13.31566,-61.96987,2.3
-13.3151,-61.97342,2.3
-13.31233,-61.96932,1.4
-13.31178,-61.97287,1.4
-13.31122,-61.97643,5.8
-13.31012,-61.98349,12.2
-13.30789,-61.97588,5.8
-13.30513,-61.94995,1.1
-13.30236,-61.94585,1.1
-13.3018,-61.94941,1.1
-13.30125,-61.95295,2.5
-13.30013,-61.98186,5.5
-13.29903,-61.96712,30.6
-13.29847,-61.97068,30.6
-13.29736,-61.97777,6
-13.29736,-61.95596,2.5
-13.29626,-61.96303,4.5
-13.29514,-61.99196,2.3
-13.29237,-61.98787,2.3
-13.29016,-61.95839,3.5
-13.2896,-61.96194,3.5
-13.28905,-61.9655,15.7
-13.28904,-61.98733,7.5
-13.28849,-61.96905,15.7
-13.28572,-61.96495,2
-13.28516,-61.9685,2
-13.28461,-61.97205,10.6
-13.28405,-61.9756,10.6
-13.2835,-61.97915,1.7
-13.28295,-61.93902,1.4
-13.28239,-61.98624,1.8
-13.28128,-61.97151,10.6
-13.27907,-61.94202,0.9
-13.27851,-61.94558,0.9
-13.23214,-61.94184,1.5
-13.23103,-61.92711,2.9
-13.19775,-61.92169,4.8
-12.69539,-60.81671,1
-12.69147,-60.8198,1.6
-12.61258,-60.42209,1
-12.52942,-60.60074,1.1
-13.2918,-62.01325,5.5
-13.29125,-62.0168,13.1
-13.28959,-62.00561,2.4
-13.28903,-62.00916,5.5
-13.28848,-62.01271,5.5
-13.28736,-62.01981,13.1
-13.28404,-62.01926,7.2
-13.28127,-62.01517,7.2
-13.27849,-62.01107,2
-13.27517,-62.01053,2
-5.4362,-60.43317,0.9
-5.43288,-60.43265,0.9
-5.32778,-60.7753,0.7
-10.06885,-62.66668,1.3
-10.06057,-62.39555,1.2
-10.81392,-61.51346,1.3
-10.81059,-61.51293,1.3
-12.13693,-62.6012,2.3
-12.13301,-62.60423,2.3
-12.13024,-62.6001,1.7
-12.12967,-62.60368,1.7
-12.1291,-62.60725,1.6
-12.10961,-62.60036,1.2
-12.06501,-62.60032,1.2
-12.02687,-62.54668,0.7
-11.53042,-62.35255,0.7
-11.52986,-62.35608,0.8
-11.52709,-62.35201,0.4
-12.21695,-61.96663,0.9
-12.20911,-62.0813,3
-12.20581,-62.05901,1.4
-11.25794,-61.86946,0.7
-12.13244,-62.6078,2
-12.1269,-62.59954,1.7
-12.11295,-62.60091,1.9
-12.10684,-62.59624,1.2
-12.95152,-62.13303,1.1
-9.95725,-63.63016,1.7
-9.85637,-63.46856,1.7
-9.85291,-63.46799,1.4
-9.67125,-63.76511,3.2
-9.66774,-63.76452,1.1
-10.66203,-63.47201,1.4
-10.47577,-64.14217,2
-10.43328,-63.02938,1.1
-10.41079,-64.42474,1
-10.26039,-63.34211,1.7
-10.25977,-63.34589,2.5
-10.20349,-64.08211,0.9
-10.14958,-64.44744,1.6
-10.14598,-64.44681,2.4
-10.0974,-64.33347,0.7
-9.90122,-64.05497,0.9
-9.62511,-64.30133,0.8
-9.61236,-64.21474,1.1
-9.61193,-64.17241,3.8
-9.61126,-64.17651,2.1
-9.60878,-64.21415,1
-9.60835,-64.17181,1.5
-9.60519,-64.21354,1
-9.60478,-64.17121,1.5
-9.58677,-64.23589,0.8
-9.58318,-64.23528,1.3
-9.5825,-64.23941,2.2
-9.57959,-64.23465,1.3
-9.52168,-64.27177,1.7
-9.51808,-64.27118,1.1
-9.51739,-64.2753,1.1
-9.51681,-64.3008,1.2
-9.51379,-64.2747,1.1
-10.00668,-64.31438,1.8
-10.00426,-64.28445,2
-10.00309,-64.31378,2.6
-10.0027,-64.27158,2.3
-12.09114,-64.04729,1.2
-12.03376,-63.6722,1
-12.02071,-63.92433,2.6
-12.01725,-63.92375,1.4
-12.01663,-63.92759,1.5
-11.94727,-64.06673,1.6
-11.94662,-64.07062,1.6
-11.94444,-64.06224,1.4
-11.94379,-64.06613,2.8
-11.94314,-64.07002,2.8
-11.93967,-64.06943,2.8
-11.29255,-63.29064,1.1
-11.29189,-63.22965,1.1
-11.28849,-63.22908,1.1
-11.28789,-63.23278,1.1
-11.28729,-63.23649,0.6
-12.12194,-64.16467,1.1
-12.11846,-64.16405,1.1
-12.03314,-63.67598,1
-12.02008,-63.92817,2
-12.01945,-63.93201,2
-12.016,-63.93142,1.5
-12.42353,-63.87255,1.6
-12.49432,-64.16531,3.4
-12.42009,-63.87197,1.6
-9.78633,-65.84856,1.6
-9.78613,-65.85074,2.8
-9.78547,-65.8535,2.6
-9.7853,-65.85571,1.3
-9.78087,-65.50341,1.9
-9.78006,-65.50816,1.9
-9.77622,-65.50752,1.9
-9.7288,-65.73851,2.8
-9.70211,-65.61143,1.2
-9.70049,-65.62113,3.7
-9.69825,-65.61078,1.2
-9.69662,-65.62048,3.7
-9.69581,-65.62533,3.7
-9.69276,-65.61982,1.4
-9.69194,-65.62467,1.4
-9.68885,-65.71458,2
-9.58408,-65.66888,2.5
-9.42976,-65.5201,1.9
-9.4259,-65.51944,1.9
-9.4115,-65.50404,0.8
-9.40766,-65.50333,0.8
-9.40685,-65.50819,2.2
-9.40444,-65.50581,2.6
-9.40359,-65.51068,2.6
-9.403,-65.50749,1.9
-9.40094,-65.71138,3.6
-9.39915,-65.50681,1.9
-9.34956,-65.75584,0.9
