lat;lon;frp
-6398700;-62782800;53.8
-6411500;-60030600;80.7
-6440500;-55142400;131.8
-6417100;-62782300;72.0
-6458800;-55161500;105.7
-6459000;-55141500;318.4
-6459100;-55121500;121.4
-6477500;-55140600;168.5
-6477600;-55120600;87.4
-6494300;-52792700;77.0
-6528900;-53118000;80.8
-6529100;-53097600;101.3
-6532000;-55277700;91.5
-6547600;-53096500;78.5
-6549000;-52912400;61.2
-6503000;-64278500;70.1
-6503000;-64259800;66.0
-6567500;-52911400;75.3
-6521300;-64278000;49.6
-6521400;-64259400;42.2
-6526700;-62929500;64.3
-6540800;-59949200;77.5
-6545100;-62929000;91.7
-6545200;-62910200;88.7
-6563600;-62909600;60.0
-6563700;-62890800;52.9
-6600700;-62833300;69.9
-6600800;-62814500;110.4
-6618300;-63002000;52.8
-6658900;-58595000;73.0
-6649700;-64330600;94.3
-6655600;-62888100;56.8
-6677400;-58594200;92.2
-6673600;-62981500;85.2
-6692500;-62868100;211.7
-6692500;-62849300;341.5
-6692600;-62830500;111.6
-6710200;-59308100;209.8
-6710300;-59288800;66.3
-6710800;-62886400;60.4
-6710900;-62867600;241.3
-6710900;-62848800;296.6
-6711000;-62829900;117.0
-6729300;-62867000;76.2
-6729300;-62848200;102.6
-6747000;-59325900;94.3
-6747100;-59306700;50.6
-6746800;-63054500;139.9
-6746900;-63035700;178.1
-6765500;-59305900;63.8
-6765600;-59286600;78.2
-6765200;-63054000;122.2
-6765300;-63035200;175.7
-6849300;-52484400;75.9
-6849400;-52463800;96.8
-6905800;-52378000;64.9
-6906000;-52357400;62.1
-6893100;-59570500;77.8
-6930600;-63105300;42.7
-6968100;-62953700;67.5
-6968100;-62934900;71.6
-6986700;-59335400;57.6
-6986900;-59316100;49.1
-6986600;-62915500;55.0
-6986700;-62896600;68.0
-7005500;-59276800;83.5
-7004700;-62990200;129.1
-7004800;-62971400;118.5
-7023100;-62989600;201.3
-7023200;-62970800;251.1
-7040700;-63177100;84.8
-7041600;-62970200;53.2
-7060300;-59390200;62.1
-7060400;-59370900;74.4
-7061200;-59235800;50.2
-7079500;-59254400;182.7
-7079600;-59235100;211.0
-7098000;-59253600;190.6
-7098100;-59234300;380.9
-7098200;-59215000;126.3
-7116400;-59252800;56.6
-7116600;-59233500;164.5
-7116700;-59214200;85.1
-7169900;-59578400;63.3
-7196700;-55542500;92.2
-7182000;-60690400;296.5
-7182200;-60671300;277.5
-7188400;-59577600;104.7
-7200500;-60689700;385.3
-7200600;-60670600;412.3
-7200700;-60651500;52.5
-7219000;-60689000;61.5
-7219100;-60669900;93.1
-7219200;-60650700;51.8
-7237500;-60669100;91.3
-7237600;-60650000;103.7
-7237700;-60630900;86.0
-7271400;-55458600;96.4
-7256000;-60668400;78.1
-7274400;-60667700;62.1
-7273300;-64761400;60.6
-7292900;-60667000;89.0
-7293100;-60628700;49.9
-7311600;-60628000;92.2
-7330000;-60627300;61.6
-7348600;-60607400;127.8
-7348700;-60588300;64.4
-7383200;-64888900;88.8
-7385300;-64384900;55.5
-7385400;-64347500;127.9
-7401600;-64888400;43.3
-7403800;-64365600;292.6
-7403900;-64346900;220.1
-7422300;-64346400;118.5
-7422500;-64290300;132.1
-7422600;-64271600;150.5
-7441000;-64271000;182.1
-7473300;-61422700;60.7
-7473400;-61403700;70.4
-7498500;-63763600;61.9
-7498600;-63744800;85.1
-7517100;-63744300;68.6
-7518300;-63481400;62.0
-7518300;-63462600;51.7
-7566700;-61228700;118.9
-7566800;-61209600;57.9
-7574300;-63329200;56.0
-7574400;-63310400;54.2
-7574500;-63291600;53.6
-7585000;-61247000;236.9
-7585100;-61228000;568.1
-7585200;-61208900;188.8
-7592700;-63328600;108.0
-7592800;-63309800;59.1
-7603600;-61227200;218.0
-7610800;-63403200;108.7
-7610900;-63384400;47.4
-7611000;-63365600;112.1
-7611100;-63346800;61.6
-7611200;-63328000;79.8
-7611300;-63309100;53.0
-7621400;-61340800;49.7
-7629300;-63402600;82.0
-7629400;-63365000;86.7
-7629500;-63346200;68.6
-7647100;-63533600;64.9
-7647200;-63514800;101.3
-7657200;-61548800;103.2
-7657300;-61529700;111.6
-7659400;-61167800;108.3
-7659700;-61110600;91.3
-7659800;-61091500;73.4
-7700900;-55113900;81.1
-7665600;-63514200;47.0
-7666500;-63326100;68.1
-7675700;-61548000;49.4
-7675800;-61529000;49.5
-7678000;-61128900;152.7
-7757900;-54949900;77.8
-7758300;-54909700;95.6
-7722100;-63286600;50.7
-7734400;-60974000;133.3
-7734500;-60954900;52.5
-7776500;-54948800;104.2
-7776700;-54928700;98.6
-7776900;-54908600;230.6
-7777000;-54888500;98.3
-7749600;-61545200;78.0
-7750800;-61335700;61.4
-7752900;-60973200;122.6
-7753000;-60954100;78.3
-7795500;-54907500;117.1
-7787300;-61410400;52.7
-7787400;-61391400;60.1
-7822000;-61808400;76.5
-7851000;-63338700;57.0
-7906000;-55021300;142.2
-7906200;-55001200;145.8
-7881100;-61177900;226.4
-7881200;-61158800;263.5
-7924600;-55020200;173.8
-7924800;-55000100;124.1
-7899600;-61177200;45.4
-7899700;-61158100;58.6
-7963500;-62995600;156.2
-7963600;-62976700;167.3
-7970500;-61707600;44.1
-7970600;-61688600;64.5
-7978500;-63691600;57.7
-7982100;-62976100;57.7
-8109800;-55109100;173.2
-8110000;-55089000;229.6
-8112400;-54807300;149.1
-8112600;-54787100;103.5
-8128400;-55107900;143.8
-8128600;-55087800;179.7
-8131000;-54806100;110.8
-8111700;-62914700;70.2
-8111800;-62895800;177.9
-8111900;-62877000;91.8
-8112000;-62858100;60.3
-8130300;-62895200;130.5
-8130400;-62876300;255.6
-8130500;-62857400;164.1
-8148900;-62875600;345.1
-8149000;-62856700;155.6
-8149100;-62837800;56.5
-8167400;-62874900;62.3
-8167600;-62837100;62.0
-8167700;-62818200;120.1
-8185900;-62874200;69.4
-8186000;-62855300;177.9
-8231300;-61392200;72.1
-8232500;-61182300;67.6
-8241700;-62815500;81.5
-8241800;-62796600;44.6
-8249800;-61391400;82.2
-8299200;-54734800;79.7
-8253600;-64095400;61.0
-8260200;-62814800;113.1
-8260300;-62795900;52.4
-8260400;-62776900;44.2
-8315200;-55035800;149.5
-8315300;-55015700;78.4
-8278800;-62795200;47.9
-8333800;-55034600;156.5
-8334000;-55014500;81.8
-8315300;-62888300;52.9
-8315400;-62869400;54.6
-8370200;-55132800;79.1
-8388600;-55151700;137.3
-8388800;-55131600;202.0
-8352400;-62868000;54.6
-8352600;-62830200;60.9
-8352700;-62811200;275.1
-8352800;-62792300;199.0
-8352900;-62773400;65.0
-8371100;-62829400;92.2
-8371200;-62810500;534.8
-8371300;-62791600;382.9
-8371400;-62772700;99.6
-8371500;-62753800;84.3
-8389800;-62790900;46.5
-8390000;-62753100;286.7
-8390100;-62734200;132.8
-8390200;-62715200;80.2
-8390300;-62696300;96.3
-8408500;-62752400;602.6
-8408600;-62733500;385.6
-8408700;-62714500;105.5
-8427000;-62751700;176.8
-8427100;-62732700;183.1
-8427200;-62713800;61.7
-8446400;-62599500;97.7
-8446500;-62580600;69.5
-8503300;-54822200;91.8
-8503500;-54802000;74.4
-8464400;-62693400;81.2
-8464500;-62674500;96.6
-8464600;-62655600;69.9
-8464700;-62636600;88.1
-8464800;-62617700;113.5
-8464900;-62598800;342.1
-8465000;-62579800;257.8
-8482900;-62692700;50.3
-8483100;-62654900;115.7
-8483200;-62635900;128.1
-8483500;-62579100;94.6
-8520000;-62672300;59.3
-8576600;-62499600;45.2
-8576700;-62480600;56.5
-8635500;-54631600;75.6
-8594600;-62593600;55.2
-8595200;-62479900;90.3
-8613100;-62592900;60.2
-8631700;-62573200;169.5
-8631800;-62554200;59.1
-8650200;-62572400;97.0
-8650400;-62553500;54.9
-8649300;-66602500;146.8
-8649300;-66583900;137.5
-8667700;-66602000;100.6
-8688200;-62419200;70.3
-8743800;-55027600;103.1
-8744000;-55007500;83.0
-8703300;-63024600;70.8
-8706500;-62456400;209.0
-8706600;-62437400;224.2
-8706700;-62418400;218.8
-8706800;-62399500;109.4
-8762500;-55026400;94.9
-8762600;-55006200;76.5
-8721800;-63023800;96.4
-8725300;-62417700;123.3
-8725400;-62398700;79.2
-8741000;-62909600;64.0
-8756300;-60449500;80.3
-8778600;-62813500;69.5
-8818300;-62356900;75.6
-8818400;-62337900;80.8
-8855000;-62431300;111.6
-8855100;-62412300;130.2
-8855200;-62393300;81.6
-8873500;-62430500;254.0
-8873600;-62411500;238.3
-8873700;-62392500;196.3
-8873900;-62373500;134.9
-8892200;-62410700;191.3
-8892300;-62391700;120.0
-8910600;-62428900;523.4
-8910700;-62410000;245.6
-8907800;-66706900;138.0
-8907900;-66688300;100.9
-8929200;-62428200;139.4
-8929300;-62409200;148.7
-8930600;-62200100;80.3
-8926300;-66706400;136.6
-8926400;-66687800;100.4
-8948000;-62389400;95.3
-8948100;-62370400;239.9
-8948200;-62351400;169.0
-8966400;-62407600;78.9
-8966500;-62388600;243.3
-8966600;-62369600;436.8
-8966700;-62350600;162.5
-8966400;-65961000;136.0
-8966500;-65942400;192.7
-8990400;-61530600;91.2
-8990600;-61511500;106.8
-8985000;-65941800;390.2
-8985100;-65923200;90.5
-9040900;-65865500;373.4
-9059500;-65846300;226.4
-9097900;-59447600;109.6
-9102900;-61372600;83.9
-9103000;-61353400;100.9
-9202200;-50533800;98.3
-9121500;-61371700;142.9
-9121600;-61352600;171.7
-9134600;-59523100;95.7
-9133800;-62343400;95.9
-9153200;-59522100;259.0
-9153300;-59502700;128.0
-9168600;-57587700;84.2
-9168800;-57568000;119.8
-9135200;-65507900;168.5
-9135300;-65489200;122.0
-9151100;-62551600;114.9
-9152300;-62361600;98.7
-9152400;-62342600;214.9
-9152500;-62323600;111.2
-9171800;-59521100;108.4
-9171900;-59501700;85.4
-9172700;-59404700;73.1
-9172800;-59385300;131.0
-9153700;-65507300;128.0
-9153800;-65488600;108.6
-9169700;-62550800;172.2
-9171000;-62341800;125.1
-9171300;-62284800;161.7
-9182000;-60678600;117.4
-9190700;-59481300;95.1
-9190900;-59461900;77.9
-9191400;-59384300;154.8
-9191600;-59364900;90.4
-9172000;-65562800;98.6
-9189800;-62303000;128.0
-9189900;-62283900;169.9
-9199000;-60908200;224.5
-9199100;-60889000;152.5
-9209300;-59480300;71.2
-9218200;-58350200;86.0
-9217700;-60888100;271.2
-9219600;-60619000;88.6
-9226500;-59673200;79.8
-9207100;-65991000;98.9
-9208100;-65785700;105.3
-9236000;-60925600;114.4
-9250500;-58972900;87.8
-9319300;-51786000;75.7
-9237600;-63626800;143.8
-9237700;-63607900;124.5
-9269100;-58971800;92.0
-9338000;-51784400;120.7
-9256200;-63626100;185.1
-9256300;-63607200;157.9
-9278700;-60153700;90.2
-9278900;-60134400;253.6
-9279000;-60115100;90.3
-9299400;-57559900;90.1
-9299600;-57540200;77.6
-9297500;-60133400;222.4
-9297600;-60114100;80.7
-9318000;-57558800;110.7
-9335500;-57695500;72.4
-9311300;-63737100;109.0
-9354200;-57694400;401.8
-9354300;-57674700;142.2
-9318700;-65912800;97.2
-9320800;-65464400;111.8
-9320900;-65445700;95.5
-9372800;-57693200;129.3
-9399700;-54799600;87.9
-9399900;-54779400;73.5
-9400100;-54759100;92.0
-9339400;-65463800;242.8
-9339500;-65445100;225.1
-9362000;-61532400;97.9
-9357900;-65463200;99.5
-9358000;-65444500;110.7
-9380500;-61550700;100.9
-9380600;-61531500;144.9
-9387600;-60533500;95.4
-9416100;-57019200;72.7
-9406200;-60532600;252.3
-9406400;-60513300;188.1
-9425000;-60512400;103.1
-9424800;-67119900;95.2
-9424900;-67101300;167.6
-9482100;-58001100;70.7
-9482300;-57981400;199.9
-9443500;-67100800;320.8
-9456500;-64334400;168.5
-9501000;-57980300;882.5
-9501100;-57960600;235.0
-9475100;-64333600;205.4
-9519600;-57979100;531.2
-9519800;-57959400;168.9
-9568300;-64273600;131.6
-9568400;-64254800;109.9
-9588900;-61023100;94.5
-9656300;-53537600;169.2
-9656500;-53517100;113.8
-9586900;-64272900;155.2
-9587000;-64254100;104.5
-9674800;-53556600;96.9
-9675000;-53536100;207.7
-9675300;-53515600;110.4
-9711900;-50359000;83.5
-9642900;-64233100;105.5
-9683500;-58459300;106.0
-9683700;-58439700;134.3
-9702200;-58458200;134.3
-9702400;-58438600;191.5
-9721400;-58398200;77.5
-9694900;-64926900;138.6
-9787700;-53526900;107.0
-9787900;-53506300;152.0
-9806500;-53525300;142.6
-9806700;-53504800;140.6
-9767300;-65299400;142.4
-9767400;-65280700;94.7
-9852100;-60701800;124.7
-9856300;-60161200;145.2
-9856400;-60141900;111.6
-9873700;-60314900;143.7
-9862200;-64939500;228.0
-9862300;-64920700;127.4
-9880800;-64938800;108.0
-9921800;-58992100;75.7
-9888200;-67292700;98.3
-9928400;-60485600;89.9
-9949800;-57912400;80.2
-9922200;-64184400;112.1
-9942000;-61158700;97.9
-9942100;-61139400;138.5
-9947100;-60484600;105.0
-9941500;-64051500;102.0
-9956200;-64748000;144.2
-10108400;-59019700;76.3
-10200900;-61471500;132.8
-10201100;-61452300;120.9
-10328300;-57472500;79.3
-10308100;-62136200;150.2
-10308300;-62117000;202.2
-10405800;-57209500;77.0
-10468300;-63290400;104.4
-10573200;-53870400;92.3
-10631900;-61333200;110.8
-10650400;-61351400;249.8
-10650600;-61332200;173.5
-10672400;-63508900;133.0
-10672500;-63489900;137.9
-10691200;-63489000;110.4
-10579000;-63494200;209.5
-10579200;-63475200;228.0
-10597700;-63493300;134.4
-10597900;-63474300;138.9
-10616200;-63530400;146.1
-10616300;-63511400;111.4
-10631700;-61352400;192.7
-10909000;-54148000;97.4
-10909300;-54127600;336.2
-10909500;-54107100;177.0
-10928200;-54125900;167.6
-10874600;-61415900;103.1
-11164600;-54860000;87.1
-11164900;-54839700;132.1
-11183500;-54858400;104.1
-11183800;-54838000;212.7
-12097900;-57477900;79.5
-12116800;-57476300;95.0
-12140100;-60739700;101.0
-12158800;-60757900;98.3
-12159000;-60738500;103.2
-12178400;-60678900;102.9
-12237700;-60402400;108.6
    .829700;-59916100;66.3
-1512300;-54516100;92.1
-1775300;-62251400;117.8
-2302000;-47730700;66.8
-2302100;-47709000;83.9
-2729100;-47370500;78.7
-2783900;-47586700;56.7
-2920600;-50504600;58.7
-2965700;-48403000;78.4
-3054200;-54388100;113.3
-3374300;-64914100;82.4
-3381900;-61346800;58.0
-3382000;-61327900;54.1
-3392500;-64932400;67.9
-3392500;-64913900;159.3
-3460500;-59329400;81.6
-3584900;-60585700;76.8
-3699600;-58921100;76.5
-3771500;-59341900;80.9
-3791100;-58957500;71.3
-3811200;-65185600;48.2
-3829500;-65185400;50.1
-3899600;-59358200;68.1
-4084500;-47055600;63.1
-4544200;-47797900;72.3
-5216500;-60108000;71.3
-5234800;-60107500;109.9
-5234900;-60088400;81.3
-5253200;-60107000;74.3
-5253300;-60087800;80.3
-5374000;-46233200;103.8
-5374200;-46210900;75.9
-5307800;-60200800;60.3
-5307900;-60181700;54.8
-5466500;-61810200;50.7
-5490900;-60309900;65.3
-5491000;-60290800;54.4
-5559300;-61524100;54.2
-5559400;-61505100;223.7
-5559500;-61486200;62.0
-5564700;-60231200;57.2
-5577700;-61504600;239.2
-5577800;-61485700;51.5
-5766400;-53605300;78.9
-5784900;-53604400;92.0
-5804200;-53481700;150.7
-5804400;-53461400;84.5
-5846400;-63192300;169.5
-5846400;-63173600;102.0
-5951700;-53555600;86.6
-5951800;-53535300;87.9
-6142500;-62545600;46.4
-6142600;-62526800;74.0
-6273500;-55230500;92.2
-6273600;-55210500;95.0
-6273700;-55190500;129.6
-6273900;-55170500;127.7
-6292200;-55189600;198.2
-6292400;-55169700;168.8
-6270300;-62730100;66.1
-6271300;-62485400;138.7
-6288700;-62729600;44.4
-6289700;-62484800;56.2
-6325700;-62672100;79.1
-6344000;-62671500;52.1
-6384400;-55225100;165.4
-6384600;-55205100;272.8
-6403100;-55204200;115.7
-6398700;-62782800;49.2
-6411500;-60030600;86.7
-6440500;-55142400;137.3
-6417100;-62782300;71.0
-6458800;-55161500;136.4
-6459000;-55141500;403.2
-6459100;-55121500;131.2
-6477300;-55160600;104.5
-6477500;-55140600;258.9
-6477600;-55120600;98.4
-6528900;-53118000;77.2
-6529100;-53097600;99.7
-6532000;-55277700;93.5
-6547600;-53096500;74.8
-6503000;-64278500;56.8
-6503000;-64259800;51.0
-6566000;-53115900;67.4
-6526700;-62929500;55.0
-6540800;-59949200;80.9
-6545100;-62929000;87.2
-6545200;-62910200;83.6
-6600700;-62833300;63.2
-6600800;-62814500;89.2
-6618300;-63002000;46.0
-6658900;-58595000;71.0
-6649700;-64330600;87.6
-6677400;-58594200;89.1
-6673600;-62981500;75.1
-6674200;-62849900;52.6
-6738800;-52367500;60.8
-6692500;-62868100;193.2
-6692500;-62849300;326.6
-6692600;-62830500;147.0
-6710100;-59327400;133.2
-6710200;-59308100;233.6
-6710300;-59288800;69.4
-6710800;-62886400;50.0
-6710900;-62867600;220.2
-6710900;-62848800;276.2
-6711000;-62829900;105.1
-6728400;-59346000;74.8
-6728600;-59307400;117.2
-6728700;-59288100;47.0
-6729300;-62867000;62.0
-6729300;-62848200;91.5
-6747000;-59325900;218.7
-6747100;-59306700;52.2
-6746800;-63054500;134.8
-6746900;-63035700;174.7
-6765500;-59305900;57.6
-6765600;-59286600;71.5
-6765200;-63054000;136.2
-6765300;-63035200;208.4
-6783300;-63128600;70.7
-6849300;-52484400;72.4
-6849400;-52463800;97.4
-6905800;-52378000;68.2
-6906000;-52357400;64.4
-6968100;-62953700;88.9
-6968100;-62934900;77.0
-6986700;-59335400;52.4
-6988100;-59103700;50.6
-7005500;-59276800;74.3
-7004700;-62990200;115.0
-7004800;-62971400;102.6
-7023100;-62989600;164.2
-7023200;-62970800;219.6
-7040700;-63177100;82.0
-7060300;-59390200;65.9
-7060400;-59370900;84.7
-7079500;-59254400;159.3
-7079600;-59235100;184.1
-7182200;-60671300;229.9
-7188400;-59577600;49.6
-7200500;-60689700;368.6
-7200600;-60670600;389.3
-7200700;-60651500;50.1
-7219000;-60689000;48.0
-7219100;-60669900;73.3
-7219200;-60650700;56.8
-7219300;-60631600;50.9
-7237500;-60669100;64.3
-7237600;-60650000;83.7
-7237700;-60630900;67.4
-7271400;-55458600;92.5
-7098000;-59253600;187.4
-7098100;-59234300;330.9
-7098200;-59215000;104.9
-7116400;-59252800;54.2
-7116600;-59233500;150.9
-7116700;-59214200;73.2
-7228300;-49589700;61.1
-7196700;-55542500;89.6
-7182000;-60690400;241.0
-7256000;-60668400;75.0
-7274400;-60667700;52.3
-7292900;-60667000;82.6
-7293100;-60628700;47.5
-7329800;-55095300;135.0
-7330000;-55075300;98.8
-7311600;-60628000;84.0
-7330000;-60627300;61.2
-7348600;-60607400;129.2
-7348700;-60588300;58.9
-7352600;-59917000;56.4
-7367100;-60606700;44.4
-7383200;-64888900;80.4
-7385300;-64384900;58.9
-7385400;-64366200;150.0
-7385400;-64347500;106.5
-7403800;-64365600;288.5
-7403900;-64346900;215.8
-7422300;-64346400;86.1
-7422500;-64290300;181.3
-7422600;-64271600;199.3
-7441000;-64271000;184.8
-7473300;-61422700;65.2
-7473400;-61403700;68.6
-7498500;-63763600;49.1
-7498600;-63744800;69.7
-7517100;-63744300;64.7
-7518300;-63481400;53.1
-7518300;-63462600;47.4
-7566700;-61228700;104.0
-7566800;-61209600;50.9
-7574300;-63329200;50.9
-7585000;-61247000;262.3
-7585100;-61228000;648.7
-7585200;-61208900;205.6
-7659800;-61091500;67.6
-7587200;-64565800;93.4
-7592700;-63328600;103.5
-7592800;-63309800;62.4
-7603500;-61246300;111.9
-7603600;-61227200;190.0
-7605600;-64565200;75.0
-7610800;-63403200;90.0
-7610900;-63384400;47.0
-7611000;-63365600;95.7
-7611100;-63346800;58.2
-7611200;-63328000;82.9
-7611300;-63309100;67.2
-7629300;-63402600;79.8
-7629400;-63365000;83.6
-7629500;-63346200;67.7
-7647100;-63533600;66.5
-7647200;-63514800;91.6
-7657200;-61548800;88.6
-7657300;-61529700;101.0
-7659400;-61167800;94.1
-7659500;-61148800;49.0
-7659700;-61110600;73.5
-7666500;-63326100;58.6
-7678000;-61128900;127.4
-7757900;-54949900;98.9
-7734400;-60974000;137.5
-7734500;-60954900;53.3
-7776400;-54968900;84.8
-7776500;-54948800;147.7
-7776700;-54928700;109.4
-7776900;-54908600;228.2
-7749600;-61545200;66.7
-7752900;-60973200;126.9
-7753000;-60954100;76.9
-7795500;-54907500;169.2
-7787300;-61410400;55.8
-7787400;-61391400;64.2
-7822000;-61808400;78.5
-7906000;-55021300;134.3
-7906200;-55001200;130.1
-7881100;-61177900;213.0
-7881200;-61158800;242.3
-7924600;-55020200;112.7
-7924800;-55000100;92.8
-7899600;-61177200;52.2
-7899700;-61158100;65.8
-7959700;-55278800;102.4
-7963500;-62995600;120.7
-7963600;-62976700;138.7
-7970500;-61707600;55.2
-7970600;-61688600;70.0
-7978500;-63691600;59.0
-7982100;-62976100;52.2
-8109800;-55109100;140.6
-8110000;-55089000;207.1
-8112400;-54807300;151.8
-8112600;-54787100;103.7
-8128400;-55107900;118.9
-8128600;-55087800;167.6
-8131000;-54806100;119.0
-8131200;-54786000;76.6
-8111700;-62914700;75.5
-8111800;-62895800;175.0
-8111900;-62877000;87.3
-8112000;-62858100;57.8
-8204500;-62854600;224.4
-8204600;-62835700;53.6
-8223200;-62816200;64.4
-8223300;-62797200;48.2
-8231300;-61392200;79.4
-8232400;-61201400;58.6
-8232500;-61182300;76.0
-8241600;-62834400;43.8
-8241700;-62815500;79.6
-8249800;-61391400;69.8
-8253600;-64095400;56.8
-8260200;-62814800;122.9
-8315200;-55035800;118.2
-8278500;-62851900;58.3
-8333800;-55034600;129.4
-8130300;-62895200;113.2
-8130400;-62876300;253.2
-8130500;-62857400;165.0
-8148800;-62894500;200.0
-8148900;-62875600;303.6
-8149000;-62856700;137.8
-8149100;-62837800;69.3
-8149200;-62818900;79.4
-8167600;-62837100;68.1
-8167700;-62818200;103.0
-8185900;-62874200;70.5
-8186000;-62855300;207.6
-8186100;-62836400;70.9
-8315300;-62888300;58.8
-8315400;-62869400;63.9
-8370200;-55132800;82.4
-8388500;-55171800;84.2
-8388600;-55151700;135.4
-8388800;-55131600;199.2
-8352400;-62868000;51.0
-8352600;-62830200;52.8
-8352700;-62811200;243.6
-8352800;-62792300;165.6
-8352900;-62773400;58.7
-8370800;-62886200;53.5
-8370900;-62867300;117.3
-8371000;-62848400;53.4
-8371300;-62791600;391.4
-8371400;-62772700;98.5
-8371500;-62753800;88.0
-8389900;-62772000;88.1
-8390000;-62753100;231.1
-8390100;-62734200;122.0
-8390200;-62715200;69.9
-8390300;-62696300;82.0
-8408500;-62752400;557.0
-8408600;-62733500;303.6
-8408700;-62714500;77.3
-8427000;-62751700;179.8
-8427100;-62732700;124.4
-8446400;-62599500;76.4
-8446500;-62580600;56.5
-8503300;-54822200;95.4
-8503500;-54802000;77.8
-8464400;-62693400;70.1
-8464500;-62674500;92.2
-8464600;-62655600;65.3
-8464700;-62636600;79.6
-8464800;-62617700;106.6
-8464900;-62598800;329.4
-8465000;-62579800;250.1
-8483000;-62673800;88.5
-8483100;-62654900;125.5
-8483400;-62598000;62.9
-8483500;-62579100;81.1
-8501500;-62673100;54.3
-8520000;-62672300;54.9
-8595100;-62498800;80.3
-8595200;-62479900;85.4
-8613100;-62592900;59.6
-8627900;-63254100;58.3
-8631600;-62592100;55.2
-8631700;-62573200;156.8
-8631800;-62554200;67.3
-8650200;-62572400;95.1
-8650400;-62553500;60.6
-8649300;-66602500;178.3
-8649300;-66583900;150.4
-8667700;-66602000;106.4
-8688200;-62419200;66.9
-8743800;-55027600;93.9
-8744000;-55007500;77.2
-8703300;-63024600;90.0
-8706500;-62456400;204.3
-8706600;-62437400;261.7
-8706700;-62418400;196.9
-8706800;-62399500;103.6
-8762500;-55026400;77.1
-8721800;-63023800;94.7
-8725200;-62436700;345.2
-8725300;-62417700;131.0
-8725400;-62398700;83.0
-8723100;-66619000;104.2
-8759500;-62908900;71.0
-8778600;-62813500;74.3
-8818300;-62356900;76.0
-8818400;-62337900;84.2
-8855000;-62431300;110.7
-8855100;-62412300;136.9
-8855200;-62393300;89.3
-8873500;-62430500;244.7
-8873600;-62411500;214.2
-8873700;-62392500;171.7
-8873900;-62373500;117.3
-8892200;-62410700;178.3
-8892300;-62391700;115.4
-8892400;-62372800;81.4
-8910600;-62428900;497.4
-8910700;-62410000;229.8
-8907700;-66725400;166.3
-8907800;-66706900;140.0
-8907900;-66688300;98.3
-8929300;-62409200;124.0
-8930600;-62200100;82.0
-8926200;-66724900;143.0
-8926300;-66706400;135.0
-8926400;-66687800;97.0
-8948000;-62389400;94.7
-8948100;-62370400;220.2
-8948200;-62351400;146.6
-8966500;-62388600;206.0
-8966600;-62369600;400.0
-8966700;-62350600;156.7
-8966400;-65961000;140.3
-8966500;-65942400;199.0
-8985200;-62368800;140.2
-8990400;-61530600;86.5
-8990600;-61511500;99.2
-8985000;-65941800;431.2
-8985100;-65923200;110.7
-9022300;-65884800;90.8
-9040900;-65865500;326.6
-9041000;-65846900;160.9
-9059500;-65865000;356.3
-9059500;-65846300;194.6
-9097900;-59447600;107.2
-9078000;-65864400;91.6
-9102900;-61372600;90.0
-9103000;-61353400;102.9
-9202200;-50533800;198.4
-9202400;-50512500;99.0
-9121500;-61371700;136.5
-9121600;-61352600;163.5
-9134600;-59523100;80.9
-9133800;-62343400;94.6
-9153200;-59522100;255.5
-9153300;-59502700;129.1
-9168800;-57568000;103.6
-9135200;-65507900;151.7
-9135300;-65489200;115.0
-9151100;-62551600;108.2
-9152400;-62342600;205.7
-9152500;-62323600;106.8
-9171800;-59521100;94.7
-9171900;-59501700;76.8
-9172800;-59385300;120.9
-9153700;-65507300;126.1
-9153800;-65488600;106.7
-9169700;-62550800;159.5
-9171000;-62341800;116.7
-9171300;-62284800;145.5
-9182000;-60678600;113.0
-9190700;-59481300;90.9
-9190900;-59461900;81.3
-9191400;-59384300;124.0
-9191600;-59364900;88.0
-9172000;-65562800;97.3
-9189800;-62303000;97.8
-9189900;-62283900;136.6
-9199000;-60908200;227.3
-9199100;-60889000;175.7
-9218200;-58350200;80.4
-9189500;-65786300;100.4
-9217400;-60926500;77.5
-9217700;-60888100;240.1
-9219600;-60619000;80.8
-9226500;-59673200;81.1
-9208100;-65785700;101.4
-9236000;-60925600;115.7
-9250300;-58992300;208.0
-9250500;-58972900;298.1
-9319300;-51786000;84.8
-9237600;-63626800;234.8
-9237700;-63607900;183.8
-9269000;-58991300;160.2
-9269100;-58971800;239.0
-9338000;-51784400;135.1
-9256300;-63607200;309.4
-9278700;-60153700;77.2
-9278900;-60134400;217.8
-9279000;-60115100;79.3
-9281000;-59844400;77.8
-9299400;-57559900;80.3
-9299600;-57540200;76.9
-9297500;-60133400;235.6
-9297600;-60114100;81.6
-9318000;-57558800;96.6
-9335500;-57695500;77.1
-9311300;-63737100;103.5
-9354000;-57714100;108.8
-9354200;-57694400;388.6
-9354300;-57674700;155.0
-9318700;-65912800;96.2
-9372800;-57693200;128.6
-9399700;-54799600;85.7
-9399900;-54779400;82.9
-9400100;-54759100;111.1
-9339400;-65463800;209.0
-9339500;-65445100;197.5
-9362000;-61532400;86.1
-9380500;-61550700;95.3
-9380600;-61531500;146.4
-9387600;-60533500;94.8
-9416100;-57019200;74.3
-9406200;-60532600;200.0
-9406400;-60513300;166.0
-9425000;-60512400;93.5
-9424900;-67101300;175.8
-9482300;-57981400;165.8
-9443500;-67100800;220.6
-9456500;-64334400;197.2
-9456600;-64315500;103.7
-9501000;-57980300;681.8
-9501100;-57960600;221.3
